symbol,interval,current_price,lower_band,upper_band,signal,potential_return,total_return,sharpe_ratio,max_drawdown,degree,kstd,lookback,use_lookback,data_points,total_available,analysis_date
FARMUSDT,1d,30.85,23.75803549584721,29.99909070877326,SELL,21.647531508979576,14.632027980780272,2.9354938208593717,-7.865243495663766,1,1.5,100,True,100,720,2025-08-14T08:55:50.542557
ZECUSDT,1d,39.89,33.20046610912578,44.649576531138216,HOLD,14.509582814777952,26.536553960490995,3.591457712992938,-6.713893967093243,1,1.5,100,True,100,720,2025-08-14T08:55:51.509075
ICPUSDT,1d,5.993,4.900570281365621,5.871244418304345,HOLD,2.3899483503251444,49.22163150011538,6.081348017195542,-2.817129442240751,1,1.5,100,True,100,720,2025-08-14T08:55:52.187179
BLURUSDT,1d,0.0895,0.060016353599264376,0.09845903253934943,HOLD,12.293604629732476,47.38550072230294,5.597265530873141,-3.132797338508464,1,1.5,100,True,100,630,2025-08-14T08:55:53.149456
RNDRUSDT,1d,7.03,5.40275709791709,8.89331466445914,HOLD,21.272446333502035,29.22664692108261,3.022714735127336,-13.691140370453036,1,1.5,100,True,100,332,2025-08-14T08:55:54.085559
LTCUSDT,1d,131.44,94.19073266106129,123.73946370857568,SELL,26.021635961529594,0.0,0.0,0.0,1,1.5,100,True,100,720,2025-08-14T08:55:54.765327
INJUSDT,1d,15.96,11.539793495046784,15.198014821784906,HOLD,1.3336099598940157,105.21088839894648,5.886815796367588,-12.341470066821215,1,1.5,100,True,100,720,2025-08-14T08:55:55.483496
ALGOUSDT,1d,0.281,0.19674958212580473,0.3001226990623139,HOLD,10.959294240725349,71.67874422281008,5.132688266873158,-2.772561581796118,1,1.5,100,True,100,720,2025-08-14T08:55:56.169660
HFTUSDT,1d,0.0958,0.061325998119461156,0.10366723008090992,HOLD,4.735532512537803,93.09400067788951,3.124897325717411,-2.3572352151043696,1,1.5,100,True,100,720,2025-08-14T08:55:56.873886
CRVUSDT,1d,1.0238,0.6508811106900124,1.0779518186829247,HOLD,9.21718967789871,87.24570668187435,4.763994707017688,-12.863795110593724,1,1.5,100,True,100,720,2025-08-14T08:55:57.849714
ALICEUSDT,1d,0.4259,0.32418085853728956,0.45063121142970713,HOLD,8.1480300061695,77.99615054361027,6.256695392989722,-2.0890655253235524,1,1.5,100,True,100,720,2025-08-14T08:55:58.823884
OCEANUSDT,1d,0.6123,0.5052024660570682,0.787799170906627,HOLD,17.003044840304224,6.702893301429902,2.028744274539949,-1.1585056204360122,1,1.5,100,True,100,311,2025-08-14T08:55:59.755115
SHIBUSDT,1d,1.389e-05,1.06210673204136e-05,1.4324434989817421e-05,HOLD,5.559579880747374,28.962883481591728,5.501820104218316,-2.1749809192265435,1,1.5,100,True,100,720,2025-08-14T08:56:01.232306
UMAUSDT,1d,1.35,1.0991841987313096,1.3579068595476722,HOLD,2.4062488346660738,26.208623385697827,5.8611045480985435,-1.850494686698445,1,1.5,100,True,100,720,2025-08-14T08:56:01.920933
ZRXUSDT,1d,0.2712,0.20627902055084354,0.2790462520564171,HOLD,5.467628715857982,34.02036222853797,5.878427941011915,-1.3330915026752543,1,1.5,100,True,100,720,2025-08-14T08:56:02.613661
ALTUSDT,1d,0.03907,0.027829695914852525,0.039631611477886755,HOLD,4.508231311341063,42.735298807569635,3.5705781245313224,-11.145895180007571,1,1.5,100,True,100,568,2025-08-14T08:56:03.295788
MASKUSDT,1d,1.375,0.9054439113705652,1.624912481813857,HOLD,20.168058113729987,81.78278565707532,7.189700999052351,-0.8818932797499235,1,1.5,100,True,100,720,2025-08-14T08:56:03.985980
